Timestamp,Peer ID,Type,Peer,Message
2025-02-28 14:50:24,P4,Sent,P3,Hello from P4 at 14:50:24
2025-02-28 14:50:24,P4,Sent,P5,Hello from P4 at 14:50:24
2025-02-28 14:50:24,P4,Sent,P1,Hello from P4 at 14:50:24
2025-02-28 14:50:25,P4,Received,P6,Hello from P6 at 14:50:25
2025-02-28 14:50:25,P4,Received,P5,Hello from P5 at 14:50:25
2025-02-28 14:50:26,P4,Received,P1,Hello from P1 at 14:50:26
2025-02-28 14:50:26,P4,Received,P3,Hello from P3 at 14:50:26
2025-02-28 14:50:26,P4,Sent,P6,Hello from P4 at 14:50:26
2025-02-28 14:50:26,P4,Received,P2,Hello from P2 at 14:50:26
2025-02-28 14:50:26,P4,Sent,P2,Hello from P4 at 14:50:26
2025-02-28 14:50:26,P4,Sent,P3,Hello from P4 at 14:50:26
2025-02-28 14:50:26,P4,Sent,P5,Hello from P4 at 14:50:26
2025-02-28 14:50:26,P4,Sent,P1,Hello from P4 at 14:50:26
2025-02-28 14:50:27,P4,Received,P6,Hello from P6 at 14:50:27
2025-02-28 14:50:28,P4,Received,P3,Hello from P3 at 14:50:28
2025-02-28 14:50:28,P4,Received,P1,Hello from P1 at 14:50:28
2025-02-28 14:50:28,P4,Received,P2,Hello from P2 at 14:50:28
2025-02-28 14:50:28,P4,Sent,P6,Hello from P4 at 14:50:28
2025-02-28 14:50:28,P4,Sent,P2,Hello from P4 at 14:50:28
2025-02-28 14:50:28,P4,Sent,P3,Hello from P4 at 14:50:28
2025-02-28 14:50:28,P4,Sent,P5,Hello from P4 at 14:50:28
2025-02-28 14:50:28,P4,Sent,P1,Hello from P4 at 14:50:28
2025-02-28 14:50:29,P4,Received,P6,Hello from P6 at 14:50:29
2025-02-28 14:50:29,P4,Received,P5,Hello from P5 at 14:50:29
