Timestamp,Peer ID,Type,Peer,Message
2025-02-28 12:46:28,P2,Sent,P1,Hello from P2 at 12:46:28
2025-02-28 12:46:28,P2,Sent,P4,Hello from P2 at 12:46:28
2025-02-28 12:46:28,P2,Received,P3,Hello from P3 at 12:46:28
2025-02-28 12:46:28,P2,Received,P4,Hello from P4 at 12:46:28
2025-02-28 12:46:28,P2,Sent,P6,Hello from P2 at 12:46:28
2025-02-28 12:46:29,P2,Received,P6,Hello from P6 at 12:46:29
2025-02-28 12:46:30,P2,Received,P1,Hello from P1 at 12:46:30
2025-02-28 12:46:30,P2,Sent,P3,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P2,Sent,P1,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P2,Sent,P4,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P2,Sent,P6,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P2,Received,P4,Hello from P4 at 12:46:30
2025-02-28 12:46:30,P2,Received,P3,Hello from P3 at 12:46:30
2025-02-28 12:46:32,P2,Sent,P3,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P2,Received,P1,Hello from P1 at 12:46:32
2025-02-28 12:46:32,P2,Sent,P1,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P2,Sent,P4,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P2,Sent,P6,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P2,Received,P4,Hello from P4 at 12:46:32
2025-02-28 12:46:32,P2,Received,P3,Hello from P3 at 12:46:32
2025-02-28 12:46:33,P2,Received,P6,Hello from P6 at 12:46:33
2025-02-28 12:46:34,P2,Connected,P5,Established connection
2025-02-28 12:46:34,P2,Broadcast,P1,Informing about new peer P5
2025-02-28 12:46:34,P2,Broadcast,P6,Informing about new peer P5
2025-02-28 12:46:34,P2,Broadcast,P3,Informing about new peer P5
2025-02-28 12:46:34,P2,Broadcast,P4,Informing about new peer P5
2025-02-28 12:46:34,P2,Sent,P1,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P2,Sent,P5,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P2,Received,P1,Hello from P1 at 12:46:34
2025-02-28 12:46:34,P2,Sent,P6,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P2,Received,P4,Hello from P4 at 12:46:34
2025-02-28 12:46:34,P2,Sent,P3,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P2,Sent,P4,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P2,Received,P3,Hello from P3 at 12:46:34
2025-02-28 12:46:35,P2,Received,P6,Hello from P6 at 12:46:35
2025-02-28 12:46:36,P2,Sent,P1,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P2,Received,P1,Hello from P1 at 12:46:36
2025-02-28 12:46:36,P2,Sent,P5,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P2,Sent,P6,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P2,Received,P4,Hello from P4 at 12:46:36
2025-02-28 12:46:36,P2,Sent,P3,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P2,Sent,P4,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P2,Received,P3,Hello from P3 at 12:46:36
2025-02-28 12:46:37,P2,Received,P6,Hello from P6 at 12:46:37
2025-02-28 12:46:38,P2,Received,P5,Hello from P5 at 12:46:38
2025-02-28 12:46:38,P2,Received,P1,Hello from P1 at 12:46:38
2025-02-28 12:46:38,P2,Sent,P1,Hello from P2 at 12:46:38
2025-02-28 12:46:38,P2,Sent,P5,Hello from P2 at 12:46:38
2025-02-28 12:46:38,P2,Sent,P6,Hello from P2 at 12:46:38
2025-02-28 12:46:38,P2,Sent,P3,Hello from P2 at 12:46:38
2025-02-28 12:46:38,P2,Sent,P4,Hello from P2 at 12:46:38
2025-02-28 12:46:38,P2,Received,P4,Hello from P4 at 12:46:38
2025-02-28 12:46:38,P2,Received,P3,Hello from P3 at 12:46:38
2025-02-28 12:46:40,P2,Received,P5,Hello from P5 at 12:46:40
2025-02-28 12:46:40,P2,Sent,P1,Hello from P2 at 12:46:40
2025-02-28 12:46:40,P2,Received,P1,Hello from P1 at 12:46:40
2025-02-28 12:46:40,P2,Sent,P5,Hello from P2 at 12:46:40
2025-02-28 12:46:40,P2,Sent,P6,Hello from P2 at 12:46:40
2025-02-28 12:46:40,P2,Received,P4,Hello from P4 at 12:46:40
2025-02-28 12:46:40,P2,Sent,P3,Hello from P2 at 12:46:40
2025-02-28 12:46:40,P2,Sent,P4,Hello from P2 at 12:46:40
2025-02-28 12:46:40,P2,Received,P3,Hello from P3 at 12:46:40
2025-02-28 12:46:41,P2,Received,P6,Hello from P6 at 12:46:41
2025-02-28 12:46:42,P2,Received,P5,Hello from P5 at 12:46:42
2025-02-28 12:46:42,P2,Received,P1,Hello from P1 at 12:46:42
2025-02-28 12:46:42,P2,Sent,P1,Hello from P2 at 12:46:42
2025-02-28 12:46:42,P2,Received,P4,Hello from P4 at 12:46:42
2025-02-28 12:46:42,P2,Sent,P5,Hello from P2 at 12:46:42
2025-02-28 12:46:42,P2,Sent,P6,Hello from P2 at 12:46:42
2025-02-28 12:46:42,P2,Sent,P3,Hello from P2 at 12:46:42
2025-02-28 12:46:42,P2,Sent,P4,Hello from P2 at 12:46:42
2025-02-28 12:46:42,P2,Received,P3,Hello from P3 at 12:46:42
2025-02-28 12:46:43,P2,Received,P6,Hello from P6 at 12:46:43
2025-02-28 12:46:44,P2,Received,P5,Hello from P5 at 12:46:44
2025-02-28 12:46:44,P2,Received,P1,Hello from P1 at 12:46:44
2025-02-28 12:46:44,P2,Sent,P1,Hello from P2 at 12:46:44
2025-02-28 12:46:44,P2,Received,P4,Hello from P4 at 12:46:44
2025-02-28 12:46:44,P2,Sent,P5,Hello from P2 at 12:46:44
2025-02-28 12:46:44,P2,Sent,P6,Hello from P2 at 12:46:44
2025-02-28 12:46:44,P2,Sent,P3,Hello from P2 at 12:46:44
2025-02-28 12:46:44,P2,Sent,P4,Hello from P2 at 12:46:44
2025-02-28 12:46:44,P2,Received,P3,Hello from P3 at 12:46:44
2025-02-28 12:46:45,P2,Received,P6,Hello from P6 at 12:46:45
2025-02-28 12:46:46,P2,Received,P5,Hello from P5 at 12:46:46
2025-02-28 12:46:46,P2,Sent,P1,Hello from P2 at 12:46:46
2025-02-28 12:46:46,P2,Received,P1,Hello from P1 at 12:46:46
2025-02-28 12:46:46,P2,Received,P4,Hello from P4 at 12:46:46
2025-02-28 12:46:46,P2,Sent,P5,Hello from P2 at 12:46:46
2025-02-28 12:46:46,P2,Sent,P6,Hello from P2 at 12:46:46
2025-02-28 12:46:46,P2,Sent,P3,Hello from P2 at 12:46:46
2025-02-28 12:46:46,P2,Sent,P4,Hello from P2 at 12:46:46
2025-02-28 12:46:46,P2,Received,P3,Hello from P3 at 12:46:46
2025-02-28 12:46:47,P2,Received,P6,Hello from P6 at 12:46:47
2025-02-28 12:46:48,P2,Received,P4,Hello from P4 at 12:46:48
2025-02-28 12:46:48,P2,Sent,P1,Hello from P2 at 12:46:48
2025-02-28 12:46:48,P2,Sent,P5,Hello from P2 at 12:46:48
2025-02-28 12:46:48,P2,Received,P1,Hello from P1 at 12:46:48
2025-02-28 12:46:48,P2,Sent,P6,Hello from P2 at 12:46:48
2025-02-28 12:46:48,P2,Sent,P3,Hello from P2 at 12:46:48
2025-02-28 12:46:48,P2,Sent,P4,Hello from P2 at 12:46:48
2025-02-28 12:46:48,P2,Received,P3,Hello from P3 at 12:46:48
2025-02-28 12:46:49,P2,Received,P6,Hello from P6 at 12:46:49
2025-02-28 12:46:50,P2,Received,P5,Hello from P5 at 12:46:50
2025-02-28 12:46:50,P2,Received,P4,Hello from P4 at 12:46:50
2025-02-28 12:46:50,P2,Sent,P1,Hello from P2 at 12:46:50
2025-02-28 12:46:50,P2,Sent,P5,Hello from P2 at 12:46:50
2025-02-28 12:46:50,P2,Sent,P6,Hello from P2 at 12:46:50
2025-02-28 12:46:50,P2,Received,P1,Hello from P1 at 12:46:50
2025-02-28 12:46:50,P2,Sent,P3,Hello from P2 at 12:46:50
2025-02-28 12:46:50,P2,Sent,P4,Hello from P2 at 12:46:50
2025-02-28 12:46:50,P2,Received,P3,Hello from P3 at 12:46:50
2025-02-28 12:46:52,P2,Received,P5,Hello from P5 at 12:46:52
2025-02-28 12:46:52,P2,Sent,P1,Hello from P2 at 12:46:52
2025-02-28 12:46:52,P2,Received,P4,Hello from P4 at 12:46:52
2025-02-28 12:46:52,P2,Sent,P5,Hello from P2 at 12:46:52
2025-02-28 12:46:52,P2,Sent,P6,Hello from P2 at 12:46:52
2025-02-28 12:46:52,P2,Sent,P3,Hello from P2 at 12:46:52
2025-02-28 12:46:52,P2,Received,P1,Hello from P1 at 12:46:52
2025-02-28 12:46:52,P2,Sent,P4,Hello from P2 at 12:46:52
2025-02-28 12:46:52,P2,Received,P3,Hello from P3 at 12:46:52
